1788 1  11.426687  29.814071  47.217183
1789 2  11.957105  31.736102  49.517062
1790 1  13.515562  28.888791  49.307234
1791 1  14.037641  38.925936  51.510398
1792 2   3.456410  34.903612  47.673835
1793 2   0.663820  35.299648  47.484491
1794 1   2.002084  34.220678  49.733718
1795 1   3.465808  36.543447  50.919029
1796 2   0.332379  36.296792  50.283221
1797 1   1.777089  32.744160  46.774693
1798 2   5.168149  35.250619  49.107089
1799 1   7.571318  33.518995  49.861551
1800 1   8.061327  36.489885  48.773457
1801 1   6.718967  34.135717  47.002934
1802 2   5.334825  36.547029  46.817453
1803 2   9.415777  34.390040  47.567214
1804 2   6.363843  35.951071  51.069250
1805 3  11.505435  32.748078  47.172520
1806 1  10.917201  34.242170  49.874144
1807 2  11.146114  36.379570  48.069144
1808 2  13.122044  35.982806  50.562786
1809 1  13.532856  35.226385  47.547568
1810 1   2.008375  37.585814  48.377477
1811 1   1.927516  40.034962  47.110786
1812 2   3.373649  39.738326  49.540960
1813 1   1.293214  41.375139  49.972425
1814 2   4.098974  38.574115  46.922283
1815 1   5.245812  41.073578  47.689002
1816 1   5.556160  38.235558  49.271358
1817 2   5.686898  40.460718  50.699798
1818 2   7.691092  40.329470  48.999124
1819 1   8.047559  38.619561  51.164005
1820 1  10.920671  37.362834  50.812408
1821 1  13.158592  38.153508  48.495683
1822 1   9.887595  38.876291  48.446375
1823 2  12.008988  40.111471  49.653346
1824 2  11.809739  40.610491  47.390016
1825 2  10.384432  39.979888  51.509054
1826 1  10.096920  41.380009  54.071763
1827 2   2.173741  32.149041  51.641197
1828 2   2.197925  29.368669  53.390004
1829 1   3.800435  31.347565  53.602519
1830 1   0.852609  32.310848  54.139094
1831 1   4.318171  28.300333  55.016911
1832 2   2.159256  30.364918  55.762306
1833 2   8.394958  29.469973  51.712278
1834 2   5.226743  29.137797  52.822199
1835 1   7.115283  30.912966  53.982156
1836 2   9.472250  31.935016  54.646005
1837 1   9.695510  31.979063  51.762538
1838 2  12.401891  30.470587  51.732594
1839 1  10.581611  29.405665  53.556009
1840 1  12.235327  31.862536  54.840497
1841 3  13.626996  28.933846  53.281816
1842 2  12.157586  29.130353  55.988589
1843 1  14.129710  31.865279  47.553109
1844 2   1.180795  34.641565  55.365934
1845 1   0.815709  36.352201  53.059172
1846 2   2.545493  34.230137  52.900947
1847 2   2.725897  36.710963  55.173401
1848 2   3.281474  33.299596  55.546490
1849 1   4.597019  33.492465  51.126450
1850 1   5.040171  35.485465  53.680372
1851 2   5.526603  33.132697  54.889974
1852 2   6.827267  33.528789  52.536085
1853 1   7.945191  34.559906  54.892828
1854 1   8.935955  35.480652  51.907721
1855 2   7.191345  37.198621  53.497913
1856 1  12.808841  33.309838  51.895072
1857 2  10.287942  35.891185  54.771375
1858 2  11.892181  36.004466  52.844027
1859 2  10.619670  33.831637  53.587855
1860 1  12.845333  35.069392  55.460857
1861 2   3.338803  37.818925  53.101372
1862 1   1.341902  38.847019  51.392751
1863 2   2.570662  40.991919  55.782791
1864 3   1.748209  39.026120  54.560260
1865 1   3.767301  40.593812  52.572018
1866 1   0.685855  41.424840  53.215773
1867 2   6.404868  40.447845  52.996151
1868 1   8.201585  41.661253  51.603194
1869 2   5.402872  38.246584  52.094994
1870 1   5.018572  38.541932  55.155211
1871 2   7.937915  40.110128  54.635706
1872 1   5.680965  41.701998  55.334871
1873 2  12.272155  39.786515  53.389277
1874 2  12.566608  37.593202  54.459796
1875 1   9.931867  38.218208  53.726490
1876 2   1.221999  28.212294  51.483980
1877 2   6.729601  28.750828  56.115079
1878 1   3.704868  43.329968   1.319923
1879 2   3.330447  45.002042   3.440851
1880 2   1.766941  45.987097   1.685238
1881 1   0.910112  43.909136   3.614814
1882 1   3.910705  42.266781   4.308510
1883 1   0.900972  43.653413   0.450805
1884 1   4.643798  46.329067   0.935505
1885 3   6.760999  44.014805   0.922375
1886 1   5.779639  44.752141   3.438523
1887 1   8.636520  44.306628   3.762130
1888 2   7.493801  46.246905   1.690812
1889 2   6.138568  42.131784   2.322120
1890 1   9.670492  44.873034   0.814886
1891 2  11.635228  45.273156   3.312022
1892 2  10.579652  43.084992   2.520273
1893 1  12.740168  44.780685   0.519252
1894 1  13.334838  42.933484   2.852298
1895 2  11.344021  42.262528   0.545479
1896 2   2.537903  48.052577   0.094866
1897 2   0.299671  48.090468   1.851796
1898 2   3.343515  48.240521   2.413937
1899 1   2.100953  50.527526   1.673770
1900 1   1.435717  47.191382   4.070161
1901 2  11.487973  53.839491   5.086043
1902 1   5.173013  50.076248   3.102065
1903 2   6.296177  47.783534   2.848425
1904 1   8.239980  49.928714   2.410434
1905 2   6.840587  48.304885   0.483361
1906 1  13.885517  49.817279   3.356002
1907 1   9.412307  47.379997   3.337616
1908 1  12.348329  47.675178   1.891679
1909 2  11.055445  49.767019   3.268942
1910 1  11.195031  50.267830   0.665415
1911 1   9.488313  47.888532   0.052425
1912 1   1.702129  54.218178   1.871340
1913 2   3.647214  52.332190   3.200123
1914 1   4.134525  52.779495   0.577869
1915 1   0.919218  52.413513   4.331010
1916 2   2.676533  54.454479   4.488025
1917 1   9.621631  52.468979   6.653035
1918 2   6.782156  51.664648   0.983269
1919 1   4.921981  54.898481   2.974752
1920 2   6.420428  52.764551   3.059752
1921 1   7.147129  54.157731   0.581876
1922 2   7.766762  55.059616   3.218615
1923 2   9.248150  52.294803   0.626663
1924 1   9.253019  52.710317   3.413544
1925 2  13.694663  51.679200   0.855402
1926 1  12.838897  55.372035   2.401602
1927 1  12.290289  52.333366   2.950938
1928 2  10.631759  54.152022   1.462117
1929 2  10.073357  55.399348   3.657356
1930 1   2.350631  44.942491   6.242502
1931 1   4.067407  44.126967   8.898455
1932 2   1.678258  43.109730   8.756910
1933 2   0.532419  45.430541   8.293039
1934 2   3.219135  42.536720   6.992767
1935 2  11.185069  51.512412   8.747003
1936 2   7.328189  46.363208   5.080138
1937 2   6.776111  42.715149   4.983816
1938 2   6.256775  42.591346   8.017167
1939 1   5.378252  44.495915   6.286606
1940 1   8.366974  44.509459   7.132801
1941 2   6.706765  44.920384   9.247422
1942 2  12.925257  43.011785   7.301604
1943 2  12.808226  44.830050   5.359049
1944 1  10.855076  42.723432   5.346993
1945 2  10.270983  45.574773   5.431707
1946 1  11.640824  45.318771   7.764188
1947 2  10.404413  42.733955   8.067428
1948 2   3.990360  46.637624   7.467384
1949 1   2.504019  49.946288   4.822138
1950 1   1.507206  47.789970   7.145618
1951 1   2.358746  50.660340   7.706707
1952 2   3.691044  48.637341   8.955152
1953 1   4.413122  47.374680   4.764725
1954 1   6.667475  47.208564   7.457310
1955 2   7.283246  48.821367   5.094763
1956 1   5.158931  49.676517   6.826763
1957 1   8.326004  49.656256   7.688573
1958 2   7.290018  51.158968   4.821925
1959 1   9.620847  55.558859   6.490165
1960 2   9.154122  47.612437   6.153959
1961 1   9.719744  47.134237   8.617659
1962 3   9.693271  49.888696   5.108307
1963 2  12.728974  48.040040   7.932766
1964 1  12.006806  47.710102   5.224684
1965 2  10.901698  49.633365   7.221792
1966 1  12.309262  51.256802   5.695461
1967 2   1.910065  53.382505   6.544903
1968 2   4.241896  54.186891   7.551337
1969 1   4.419973  52.430976   5.636750
1970 1   1.992592  53.888240   9.085840
1971 2   4.946165  55.806074   5.659585
1972 1   7.076776  54.268326   8.489826
1973 1   7.076385  54.133944   5.416708
1974 2  -0.054897  54.873295   7.598128
1975 2   6.812938  52.000574   7.042076
1976 2  10.236842  53.846488   8.947260
1977 1  12.668975  53.610354   7.854298
1978 2   0.092386  49.915281   3.598807
1979 1   4.839930  52.074509   9.032557
1980 2   3.117708  43.464406  11.255982
1981 1   2.412538  45.410616  13.230120
1982 1   2.436263  46.175041  10.128598
1983 1   1.811890  42.064118  13.194076
1984 1   0.465295  43.856245  10.913283
1985 1   5.107904  45.393601  11.767426
1986 1   7.734636  44.360302  12.708321
1987 1   6.778965  42.428980  10.529672
1988 2   9.134197  42.192063  12.135814
1989 1  12.806994  54.328325  15.359013
1990 1   9.316040  44.275061   9.959572
1991 1  13.674178  45.325599  11.802351
1992 2  10.741906  44.134747  12.216969
1993 1  12.262864  43.260231  10.186246
1994 2  12.393272  43.231071  13.435862
1995 2  11.743807  46.315411  10.340944
1996 2   9.950840  54.131762  15.387837
1997 3   1.375287  48.901403  10.099046
1998 1   1.629924  50.184548  12.821155
1999 1   3.773469  48.121531  12.008485
2000 2   1.102326  47.657548  12.240308
2001 2   3.317036  50.470494  10.549933
2002 2   7.622754  46.749898  10.388182
2003 2   4.822977  50.966659  12.303777
2004 2   5.141967  46.866817   9.598963
2005 1   6.088252  49.353800  10.370496
2006 1   6.965510  47.650272  12.951786
2007 2   8.728645  48.935824  10.722261
2008 1   7.720196  50.878899  12.634778
2009 1   9.773643  46.722250  12.252118
2010 2  10.360757  49.475309  12.767984
2011 1  11.441631  49.329901  10.075204
2012 2  12.171075  47.900341  12.610823
2013 2  12.621681  50.132553  12.292807
2014 2   0.990237  51.482413  10.093058
2015 1   2.794051  52.895742  11.739778
2016 1   0.770424  55.283939  12.212380
2017 2   4.282815  54.771151  10.174381
2018 2   3.556410  55.679360  12.361985
2019 2   4.003423  54.004488  13.976187
2020 1  10.714593  51.358666  14.380955
2021 1   6.393507  55.513300  13.259504
2022 1   8.223973  51.665935   9.562528
2023 1   6.097543  53.362132  11.609034
2024 1   8.887373  54.656807  11.039661
2025 2   8.542604  53.437578  13.509853
2026 1  11.805373  52.419838  17.239739
2027 2  12.976077  51.933859  10.510586
2028 1  10.444487  52.199040  11.486294
2029 2  10.961753  54.130754  13.382468
2030 1  12.107886  54.709306  11.082702
2031 1  13.507391  52.582428  13.003893
2032 1   2.668568  42.765241  15.847846
2033 2   3.253002  45.409944  15.890998
2034 2   1.086817  44.495803  16.910474
2035 2   0.669294  46.326101  15.277746
2036 2   3.925850  42.079061  18.043734
2037 2   4.631424  46.720682  14.237338
2038 1   4.780973  43.553789  14.304221
2039 1   5.561947  44.357503  17.330969
2040 2   6.562925  45.674286  14.994543
2041 2   7.356286  43.388624  15.458806
2042 2   8.378671  43.677368  17.673387
2043 1   7.921964  46.302034  17.616914
2044 2   8.998136  45.440336  14.808054
2045 2   6.602327  42.107270  18.585010
2046 2  10.591797  42.493400  17.297108
2047 1  11.860671  45.765180  14.246741
2048 1   9.908080  42.914343  14.577910
2049 3  10.579540  45.264145  16.790420
2050 2  12.470117  43.722367  15.990063
2051 1  13.413027  46.302090  16.739041
2052 2  13.379445  51.425269  15.552722
2053 2   2.381912  49.625250  18.323019
2054 2   2.015746  46.977412  17.796687
2055 1   2.490934  48.313224  14.920832
2056 2   3.906390  50.755879  16.790588
2057 1   1.184998  51.027497  15.933031
2058 1   4.560623  47.730867  17.208397
2059 1   8.506169  49.116827  18.068752
2060 1   5.300343  49.621164  14.603040
2061 2   6.937358  48.042278  15.954915
2062 2   6.322706  50.511743  17.071888
2063 2   8.054891  50.222103  15.208736
2064 1   9.530737  48.103620  15.149073
2065 2  10.710955  47.621392  17.653126
2066 1  12.533698  48.825285  15.263530
2067 2  10.654091  50.079606  16.681952
2068 1  12.489986  49.409321  18.437140
2069 2   3.550836  51.350438  14.271255
2070 2   1.594825  53.114917  14.286703
2071 2   3.320008  53.234187  16.135527
2072 1   0.940934  54.077696  16.976685
2073 1   2.145577  55.842118  14.922231
2074 3   2.607366  52.234860  18.486393
2075 1   3.378731  55.094876  18.380779
2076 2   5.018785  55.261328  15.611153
2077 1   7.556655  54.796170  16.427853
2078 1   6.028141  52.446647  14.886914
2079 1   5.477848  53.077418  17.919819
2080 1   8.638591  52.176932  16.943607
2081 2  10.209529  54.575876  17.715980
2082 2   0.268277  48.464565  16.996890
2083 1  13.218870  55.077806  18.618815
2084 2   6.400167  55.991388  10.290180
2085 2  13.817459  46.199779   9.078452
2086 1   1.708387  45.844432  21.956471
2087 1   3.022673  42.930406  22.215831
2088 1   2.950770  44.742570  19.077258
2089 2   0.628582  43.151371  21.111563
2090 2   0.449972  45.393825  19.348371
2091 2   4.385429  45.122935  21.446257
2092 1   0.901336  42.349839  18.615401
2093 2   4.558994  43.071000  20.056323
2094 1   7.006199  44.534589  20.333929
2095 2   8.147631  42.842311  22.180459
2096 2   5.340545  46.247576  19.336954
2097 1   9.160110  45.434403  22.653901
2098 1   9.208412  42.280326  19.664988
2099 1   9.895431  45.268679  19.560942
2100 2  11.866995  45.543319  21.310756
2101 1  11.015203  42.940872  21.895577
2102 1  12.457020  43.954023  18.820808
2103 1   3.486270  47.808776  20.473964
2104 1   0.538018  48.093210  19.889536
2105 3   1.691159  48.590551  22.912141
2106 1   2.266493  50.958095  21.225404
2107 1   4.545808  49.619149  22.829811
2108 1   4.819782  50.416371  19.615064
2109 1   6.296289  46.986031  22.320101
2110 2   8.106438  47.200729  20.372156
2111 1   7.810026  49.848118  21.090798
2112 2   6.323154  48.337963  19.383296
2113 2   8.958118  48.041775  22.739197
2114 2  12.754831  46.744077  19.253728
2115 1  10.610155  48.113471  20.708642
2116 2  12.492561  50.241412  21.118111
2117 1  10.710340  50.207887  23.052456
2118 1  10.143766  51.219862  19.607228
2119 1   1.301565  53.899098  21.185778
2120 2   3.975618  53.134954  20.314732
2121 2   3.308009  55.521248  20.994140
2122 2   0.221187  52.209059  22.914660
2123 2  14.212600  42.578473  20.804181
2124 2   7.210766  51.462096  19.005897
2125 2   5.635015  54.791692  20.509728
2126 1   6.166664  52.337843  21.713509
2127 1   8.194085  53.941075  19.734166
2128 1   6.712978  55.522759  22.903858
2129 2   8.970431  52.076244  22.127960
2130 1   9.613012  54.841001  22.366668
2131 2  10.945801  54.046745  19.977127
2132 2  11.463067  52.341817  21.632466
2133 1  12.634050  54.923499  21.974773
2134 2  12.846285  52.158351  19.716983
2135 1  13.841749  47.912206  21.198483
2136 1   9.574841  49.872633  28.007615
2137 1  11.192904  52.904585  24.479945
2138 2   2.805183  42.781416  27.417030
2139 2   2.057723  45.078160  26.395260
2140 1   0.602098  43.901748  24.134281
2141 2   3.272323  44.060980  24.584943
2142 1   3.933988  46.638912  24.107863
2143 2   1.155099  46.786278  24.710537
2144 1   5.869693  43.811750  23.405116
2145 1   4.698418  44.457016  26.861818
2146 1   7.420034  45.684416  25.375785
2147 2   6.752772  42.844158  26.036499
2148 1   9.019572  42.898336  24.655408
2149 2   8.681631  44.114710  27.156607
2150 1  13.433120  45.359796  25.701189
2151 2  11.453552  44.773857  23.704327
2152 3  10.504654  45.106760  25.825888
2153 2  12.663882  42.941432  24.794323
2154 2  10.895429  42.655374  26.613707
2155 2   0.193153  49.789687  27.252985
2156 1   0.889762  47.157520  27.404549
2157 2   2.306107  48.623908  25.410933
2158 2   2.616148  49.967500  27.364308
2159 1   2.164114  51.209732  24.569216
2160 2   4.367440  49.789910  25.603019
2161 1   4.738587  47.481973  27.103380
2162 2   7.643183  50.341933  23.900442
2163 2   7.493466  47.839783  27.319476
2164 2   6.293434  48.392421  24.904974
2165 1   6.802304  50.516500  26.629826
2166 1   9.248485  48.122874  25.325357
2167 2   9.443146  50.934253  25.585501
2168 2  13.408437  49.533684  23.733319
2169 1  11.867387  47.283115  23.629440
2170 2  11.768881  47.348878  26.377294
2171 2  11.711849  49.694707  25.555781
2172 2   1.059997  55.995865  19.628832
2173 1   3.662914  53.639906  23.128014
2174 2   1.783072  55.391680  23.954676
2175 2   1.179362  52.010145  27.487887
2176 1   3.984209  52.496795  26.764880
2177 2   1.771660  53.665092  25.545819
2178 2   4.891623  54.843072  27.756426
2179 2   5.554856  51.702931  24.332915
2180 2   5.379326  54.314836  25.066164
2181 1   7.878476  53.092585  24.480113
2182 2   6.650069  53.146092  27.495723
2183 2   8.908698  52.687314  27.010192
2184 1   7.483055  55.656021  26.696709
2185 1   0.055337  42.144097  26.555667
2186 2  11.570583  51.667279  27.133659
2187 2  12.548418  53.778989  26.686859
2188 2   9.640101  54.970569  25.268548
2189 1  14.002828  51.990723  22.465285
2190 2  13.765128  53.919415  24.390115
2191 1   3.451670  56.015454  25.868648
2192 1  10.477005  54.917678  27.787097
2193 2   2.137478  43.506607  31.619127
2194 1   1.182675  44.071110  29.100914
2195 2   3.081502  46.092486  28.708571
2196 2   0.456448  45.225806  31.939605
2197 1   2.972676  46.218137  31.614537
2198 2   4.417857  43.306406  32.431461
2199 1   4.296404  43.893520  29.894162
2200 1   7.182670  43.633712  31.311073
2201 1   7.068269  45.424888  28.690773
2202 2   6.947824  42.687724  28.802375
2203 2   6.348340  46.235263  31.291540
2204 1   9.245463  46.051181  31.348069
2205 1   9.896886  43.335342  29.604355
2206 2  11.648828  45.568840  29.989030
2207 2  12.715765  42.469109  30.414058
2208 1  11.750636  44.337075  32.222753
2209 1   9.917371  46.520369  28.151400
2210 2  13.145999  46.597215  28.454416
2211 2   7.196102  55.801037  34.746451
2212 1   0.736731  49.705845  29.990317
2213 2   2.753093  48.374175  29.331114
2214 2   0.682962  46.820251  30.110426
2215 2   3.746873  50.842687  31.122850
2216 2   2.255562  49.484432  32.584592
2217 1   4.842639  48.643050  32.169190
2218 2   4.954784  47.326547  29.736330
2219 1   5.114777  49.977183  28.916720
2220 1   7.584415  48.531895  29.949739
2221 2   6.476285  50.557805  31.480716
2222 2   8.976980  50.566536  31.036881
2223 2  10.211544  48.382402  30.267643
2224 1  12.781641  47.788795  31.419038
2225 2  11.396240  50.486333  30.839423
2226 1  12.395566  49.308409  28.431636
2227 2  13.495077  55.434384  34.967360
2228 2   2.623491  51.674555  29.374770
2229 1   0.551553  55.011482  31.769683
2230 2   2.887743  53.465003  31.001397
2231 2   0.511697  52.768693  30.036491
2232 1   2.116641  54.388547  28.522194
2233 2   7.571822  51.483476  29.185595
2234 1   5.318521  53.108480  30.016902
2235 1   7.977989  52.900556  31.656122
2236 2   8.203712  54.194055  29.119383
2237 2   8.203656  55.601396  31.479148
2238 1   5.818425  55.347688  32.489725
2239 2  13.625261  51.758676  28.245819
2240 2  11.745878  52.876321  31.726867
2241 1  10.490550  52.540059  29.524543
2242 2  10.404133  54.979020  30.868750
2243 1  13.144655  53.907662  29.559524
2244 1  12.802405  55.641078  32.234394
2245 1  11.246579  54.536809  36.585536
2246 3   2.572901  44.116165  37.193024
2247 2   1.538633  42.520489  35.607590
2248 1   2.114526  44.877455  34.373026
2249 2   4.140900  46.045472  36.158940
2250 2   9.245519  42.752648  32.826098
2251 1   4.617006  43.025273  35.433190
2252 1   5.144637  45.646693  33.595168
2253 2   7.318674  43.870741  33.914416
2254 1   6.991927  45.262522  36.329478
2255 2   7.851387  46.132280  33.706323
2256 2  10.708829  42.198163  36.364514
2257 1   9.843156  44.728970  35.076612
2258 2  12.500900  44.183720  34.803259
2259 2  11.274116  46.648538  33.573396
2260 1   9.791105  54.528862  33.687125
2261 2   1.482137  47.088455  35.943628
2262 1   0.571460  47.576281  33.275026
2263 2   3.255498  47.632361  34.185026
2264 1   1.360287  49.846607  35.268138
2265 2   3.644377  48.492717  36.619789
2266 2   4.114035  50.112628  34.794584
2267 2   7.419922  48.320276  32.908429
2268 1   6.014373  48.175988  35.250787
2269 1   7.801463  50.692243  34.041689
2270 2   8.802804  50.363761  36.660591
2271 1   9.073862  47.918923  35.345095
2272 1  10.216078  48.885060  32.854083
2273 1  11.868674  47.059071  36.269143
2274 2  12.711455  50.846829  33.159897
2275 1  11.387789  50.256356  35.643802
2276 2  12.760092  48.677750  33.954713
2277 2  10.331430  51.582486  33.176464
2278 1   1.444599  51.971470  32.744552
2279 2   3.327161  54.364425  33.108126
2280 1   1.416021  54.845366  34.868239
2281 2   3.037387  52.403327  34.927510
2282 2   0.684411  52.489575  36.004746
2283 2   9.702730  52.287415  35.358192
2284 1   8.137445  53.969396  36.690590
2285 1   4.906450  52.183817  33.047736
2286 2   5.878592  51.816324  35.569475
2287 1   4.972348  54.370134  35.606806
2288 2   7.115003  53.366497  34.254707
2289 1  12.573212  53.053407  34.435711
2290 2   2.799222  53.731471  37.036254
2291 1  12.689907  43.790425  28.101419
2292 1   3.267202  43.394221  39.800563
2293 2   1.017069  42.451255  38.096755
2294 1   2.609868  46.466471  38.778681
2295 1   9.256657  50.317754  46.426677
2296 2   4.798491  44.711899  38.199962
2297 1   4.914895  46.222111  40.665340
2298 1   7.283582  45.376587  39.354323
2299 2   5.740516  43.276406  40.982573
2300 1   8.170970  42.791435  40.725619
2301 1   6.262427  42.449240  38.114105
2302 2   7.181438  45.071724  42.089584
2303 2   8.915022  43.765799  37.667585
2304 2  10.774033  42.309989  40.058636
2305 2   9.978713  44.624252  39.597732
2306 1  12.638024  44.290005  40.460270
2307 1  11.829272  44.211144  37.584807
2308 2   9.603385  46.192055  37.685159
2309 2  13.499387  46.580368  38.409566
2310 2   2.803521  48.166809  41.064679
2311 1   1.375349  49.210743  38.271322
2312 2   4.085379  49.127349  39.228448
2313 1   2.174927  51.026042  40.791439
2314 2   3.997149  42.012962  42.088968
2315 2  13.040833  51.887852  37.159050
2316 2   8.399436  47.084201  41.031881
2317 2   7.848925  47.780903  37.847077
2318 2   5.387498  47.412235  38.038156
2319 2   6.477068  48.504750  40.338313
2320 1   9.031382  49.584728  39.718905
2321 1   5.692103  51.417937  40.167496
2322 1   0.146260  44.449908  39.853454
2323 2   7.549826  50.238614  41.792500
2324 2  10.488311  48.851702  37.727080
2325 1  11.289059  46.972095  39.897614
2326 1  12.904996  49.333707  38.749466
2327 2  11.120816  50.820076  41.018953
2328 2   1.350683  52.044286  38.487083
2329 1   3.267823  53.914042  39.763344
2330 1   0.560283  54.921876  38.033062
2331 1   0.908058  55.590594  40.975241
2332 2   0.044339  53.241015  40.452322
2333 2   5.119759  55.269611  38.192854
2334 2   5.703577  52.928596  37.819820
2335 2   8.070562  52.216055  38.616931
2336 1   6.846912  54.192096  40.054383
2337 3   8.978491  52.271352  40.930745
2338 1   0.152265  47.624358  40.623811
2339 2  12.766865  54.034655  44.321012
2340 1   9.884293  54.754753  39.424396
2341 1  13.614963  51.905315  40.453945
2342 1  10.748399  51.927590  38.418745
2343 2  12.609592  53.997772  38.848307
2344 1  11.654873  53.751732  41.734572
2345 1   1.188893  42.232416  41.880875
2346 1   2.110781  45.539904  42.084658
2347 1   1.312059  43.741732  44.559495
2348 2   3.638265  44.451475  45.831503
2349 2   2.206074  46.507664  44.828091
2350 1  13.717274  49.866308  45.370206
2351 1   4.777525  44.298008  43.296947
2352 1   6.207634  43.440004  45.883722
2353 1   7.936068  42.843038  43.524405
2354 1   8.112539  45.536434  44.861896
2355 2   5.261041  46.251382  45.359069
2356 2  13.824399  45.277522  45.704006
2357 1  10.050018  45.115380  42.318497
2358 2  10.301374  43.605056  44.886746
2359 1  12.736809  43.965776  43.636735
2360 2  10.684426  42.349112  42.602987
2361 2  12.577298  46.392144  42.474370
2362 1  11.172588  46.569902  45.078272
2363 2  13.939695  42.718395  46.001481
2364 2   3.895554  47.178789  43.305230
2365 1   1.553839  48.960954  43.277190
2366 2   1.003804  50.642822  45.544886
2367 1   4.022268  48.997837  45.454216
2368 1   4.745695  49.909628  42.544388
2369 2   6.662382  48.113471  46.044241
2370 2   6.800122  50.056435  44.544720
2371 1   6.795028  47.647417  42.989341
2372 2   8.964835  48.242815  44.947752
2373 1   9.533088  51.253052  43.572594
2374 1  12.904213  49.202516  42.151821
2375 2  13.542259  47.473186  44.316646
2376 1  10.057909  48.360630  42.588827
2377 2  11.172476  49.467137  44.614289
2378 2  12.363216  51.702147  43.554404
2379 3   2.719573  51.551199  44.031596
2380 2   4.152838  52.678582  42.066972
2381 2   1.924460  53.432765  42.466815
2382 1   3.844729  54.249017  44.479516
2383 1   0.839563  53.587183  45.412463
2384 2   1.669483  55.642813  43.734736
2385 1   8.587827  54.852362  42.750745
2386 2   4.999588  51.666663  45.010382
2387 2   8.948212  55.587179  45.441119
2388 2   5.604288  55.105230  42.338646
2389 2   6.501359  55.427500  44.883220
2390 1   7.895659  52.913540  45.597161
2391 1   6.700441  52.550581  43.061093
2392 2  13.460544  55.950810  42.210700
2393 1  11.762221  52.151075  46.107318
2394 2  11.602654  55.133663  46.256699
2395 2  10.400439  53.753971  44.518526
2396 2  -0.093172  46.790140  37.900416
2397 2  12.342732  56.139146  40.110911
2398 2   4.956184  56.336716  46.678706
2399 1   3.553696  51.213426  37.341789
2400 1   6.398656  49.998227  37.726464
2401 1   2.159614  44.614289  49.622227
2402 2   2.889288  42.775372  47.483876
2403 2   1.510967  45.278697  47.065060
2404 2   4.198117  42.513269  49.901737
2405 2   0.233838  46.432722  48.925973
2406 1   3.895487  46.696336  47.599732
2407 1   0.037221  42.715597  47.220486
2408 2   4.733175  44.040327  48.184552
2409 1   5.433571  45.557647  50.139773
2410 1   6.970491  42.994938  49.085093
2411 3   6.545742  45.791037  47.354811
2412 2   8.026906  45.584904  49.084981
2413 2   8.923977  44.471176  47.205206
2414 2  12.752872  44.007193  49.777989
2415 1  10.405253  45.442127  50.184268
2416 1  11.713136  43.761657  47.219030
2417 2  11.768490  46.313452  47.904147
2418 1  10.178075  42.255532  49.516614
2419 2   3.774947  49.340871  48.127351
2420 2   1.905672  50.454598  49.445309
2421 1   2.651319  47.972429  50.307008
2422 1   1.358536  48.555234  47.224571
2423 1   4.550823  50.494280  50.438479
2424 1   6.440241  48.149795  48.824445
2425 1   6.023216  50.756495  47.286081
2426 2   8.848755  49.782467  48.993751
2427 2   7.145226  50.940745  50.171899
2428 1   9.260687  47.351901  47.562680
2429 1   8.185466  47.770829  51.128801
2430 2   9.317551  50.916175  51.270179
2431 1  13.583285  54.266367  52.875146
2432 1  11.879700  51.631514  52.178723
2433 1  13.553229  46.876164  49.713457
2434 1  11.847966  49.019049  47.441059
2435 1  10.991304  48.844426  50.246506
2436 2  13.247974  50.102721  49.917576
2437 1   2.827263  53.019714  50.396167
2438 1   2.924543  54.696041  47.812638
2439 1   3.066435  51.770429  47.011777
2440 1   0.465619  54.877213  50.400812
2441 2   0.604947  53.076298  48.288318
2442 2   5.465614  53.574031  46.552552
2443 1   5.655667  53.275492  49.359509
2444 2   8.229122  52.293068  48.328112
2445 1   8.869351  53.538938  50.613830
2446 1   7.420202  55.171554  47.709543
2447 2   0.077070  51.816044  50.406353
2448 2  13.691752  51.248966  47.912374
2449 2   9.886196  53.724811  47.188583
2450 2  11.842425  53.905871  50.872687
2451 1  10.490438  55.530371  49.024031
2452 1  11.013524  51.707576  49.102107
2453 1  13.305454  54.078815  48.276229
2454 2  13.842757  52.516049  50.412901
2455 2   0.712877  46.131497  51.583997
2456 2   2.282601  42.995218  51.790578
2457 1   3.449728  45.520875  52.258535
2458 3   3.087418  42.948092  54.371141
2459 2   2.653904  45.600295  55.144577
2460 1   0.592096  44.570521  53.575374
2461 2   0.492690  46.520873  55.642925
2462 2   8.036589  44.412353  51.365326
2463 2   5.098535  44.402838  54.906205
2464 2   7.176513  46.002152  55.257186
2465 1   5.396083  43.207788  52.276893
2466 2   6.582122  45.791261  52.758450
2467 1   7.950452  43.532632  54.148384
2468 1   9.473425  46.066013  53.409258
2469 2  10.220947  43.432000  52.224562
2470 1  12.480527  44.843650  52.586961
2471 2  10.760040  44.062883  54.576435
2472 2  12.675971  42.669310  54.395096
2473 1   1.737854  48.027671  53.404444
2474 2   3.973715  49.506260  52.901451
2475 1   1.532515  50.796905  52.225905
2476 2   2.610584  50.446427  55.019038
2477 1  11.753658  53.012661  55.210396
2478 1   4.791691  47.212258  54.218961
2479 2   5.129195  47.908680  51.389560
2480 2   8.226715  50.259322  55.493543
2481 1   6.810980  50.136862  52.778655
2482 2   7.541151  47.915956  53.929322
2483 2   9.499003  54.509273  55.026930
2484 3  10.694668  54.765611  52.851303
2485 1  12.495359  47.065675  54.638393
2486 2  11.621571  47.205262  52.087998
